interaction_id,user_id,content_id,event,score,completion_rate,quiz_score,timestamp
I01440,U0140,C048,viewed,0.508,0.51,0.449,2025-12-29T22:00:00
I01441,U0213,C010,viewed,0.167,0.019,,2025-12-30T00:00:00
I01442,U0148,C053,quiz_passed,0.337,0.04,0.614,2025-12-30T02:00:00
I01443,U0073,C001,completed,0.776,1.0,0.78,2025-12-30T04:00:00
I01444,U0061,C075,completed,0.488,1.0,,2025-12-30T06:00:00
I01445,U0111,C078,completed,0.52,1.0,,2025-12-30T08:00:00
I01446,U0072,C063,disliked,0.368,0.17,0.37,2025-12-30T10:00:00
I01447,U0081,C017,completed,0.845,1.0,0.688,2025-12-30T12:00:00
I01448,U0247,C001,viewed,0.171,0.091,,2025-12-30T14:00:00
I01449,U0164,C074,completed,0.555,1.0,,2025-12-30T16:00:00
I01450,U0084,C075,viewed,0.3,0.36,,2025-12-30T18:00:00
I01451,U0165,C043,quiz_passed,0.791,1.0,0.69,2025-12-30T20:00:00
I01452,U0092,C042,completed,0.733,1.0,0.661,2025-12-30T22:00:00
I01453,U0029,C015,quiz_passed,0.797,1.0,0.684,2025-12-31T00:00:00
I01454,U0058,C005,viewed,0.376,0.29,0.261,2025-12-31T02:00:00
I01455,U0233,C026,viewed,0.213,0.096,,2025-12-31T04:00:00
I01456,U0123,C015,completed,0.493,1.0,,2025-12-31T06:00:00
I01457,U0077,C047,viewed,0.283,0.011,,2025-12-31T08:00:00
I01458,U0151,C065,completed,0.495,1.0,,2025-12-31T10:00:00
I01459,U0214,C045,viewed,0.382,0.65,,2025-12-31T12:00:00
I01460,U0192,C002,completed,0.572,1.0,,2025-12-31T14:00:00
I01461,U0245,C045,completed,0.687,1.0,0.481,2025-12-31T16:00:00
I01462,U0161,C048,completed,0.522,1.0,,2025-12-31T18:00:00
I01463,U0175,C001,completed,0.538,1.0,,2025-12-31T20:00:00
I01464,U0090,C061,quiz_passed,0.803,1.0,0.704,2025-12-31T22:00:00
I01465,U0233,C003,completed,0.523,1.0,,2026-01-01T00:00:00
I01466,U0076,C011,completed,0.785,1.0,0.754,2026-01-01T02:00:00
I01467,U0131,C067,viewed,0.119,0.087,,2026-01-01T04:00:00
I01468,U0142,C057,completed,0.525,1.0,,2026-01-01T06:00:00
I01469,U0221,C066,viewed,0.167,0.081,,2026-01-01T08:00:00
I01470,U0183,C030,completed,0.463,1.0,,2026-01-01T10:00:00
I01471,U0012,C005,viewed,0.101,0.05,,2026-01-01T12:00:00
I01472,U0130,C016,completed,0.484,1.0,,2026-01-01T14:00:00
I01473,U0163,C057,completed,0.505,1.0,,2026-01-01T16:00:00
I01474,U0101,C001,quiz_passed,0.913,1.0,0.87,2026-01-01T18:00:00
I01475,U0115,C029,completed,0.737,1.0,0.59,2026-01-01T20:00:00
I01476,U0065,C065,completed,0.53,1.0,,2026-01-01T22:00:00
I01477,U0240,C011,completed,0.838,1.0,0.885,2026-01-02T00:00:00
I01478,U0020,C047,completed,0.499,1.0,,2026-01-02T02:00:00
I01479,U0207,C066,quiz_passed,0.77,1.0,0.615,2026-01-02T04:00:00
I01480,U0077,C005,completed,0.524,1.0,,2026-01-02T06:00:00
I01481,U0019,C030,viewed,0.373,0.69,,2026-01-02T08:00:00
I01482,U0020,C002,completed,0.505,1.0,,2026-01-02T10:00:00
I01483,U0131,C043,viewed,0.399,0.63,,2026-01-02T12:00:00
I01484,U0134,C044,disliked,0.188,0.02,,2026-01-02T14:00:00
I01485,U0193,C026,disliked,0.131,0.12,,2026-01-02T16:00:00
I01486,U0142,C013,disliked,0.108,0.04,,2026-01-02T18:00:00
I01487,U0181,C005,completed,0.764,1.0,0.564,2026-01-02T20:00:00
I01488,U0012,C046,disliked,0.234,0.11,0.136,2026-01-02T22:00:00
I01489,U0148,C046,viewed,0.374,0.38,0.363,2026-01-03T00:00:00
I01490,U0190,C010,completed,0.715,1.0,0.545,2026-01-03T02:00:00
I01491,U0106,C050,viewed,0.138,0.053,,2026-01-03T04:00:00
I01492,U0183,C013,viewed,0.187,0.085,,2026-01-03T06:00:00
I01493,U0014,C047,disliked,0.392,0.01,0.555,2026-01-03T08:00:00
I01494,U0122,C029,quiz_passed,0.731,1.0,0.639,2026-01-03T10:00:00
I01495,U0199,C028,quiz_passed,0.423,0.04,0.689,2026-01-03T12:00:00
I01496,U0237,C013,completed,0.702,1.0,0.484,2026-01-03T14:00:00
I01497,U0187,C053,completed,0.55,1.0,,2026-01-03T16:00:00
I01498,U0185,C074,viewed,0.382,0.38,0.322,2026-01-03T18:00:00
I01499,U0183,C074,disliked,0.223,0.11,0.22,2026-01-03T20:00:00
I01500,U0189,C029,completed,0.725,1.0,0.611,2026-01-03T22:00:00
